run_id,dataset_name,split,seed,task_type,example_id,difficulty_bucket,annotator_type,annotator_id,model_name,temperature,prompt_version,replicate_id,gold_label,predicted_label,confidence,correct,input_tokens,output_tokens,total_tokens,cost_usd,failure_category,rationale,notes,raw_response
banking77_cost_sample_seed0_gpt-4o-mini_text_classification_v1_zero_shot_json,banking77,train,0,classification,banking77_train_33,,llm,gpt-4o-mini_temp0_rep0,gpt-4o-mini,0,text_classification_v1_zero_shot_json,0,card_payment_wrong_exchange_rate,exchange_rate,0.85,False,1119,38,1157,0.00019065,,The text discusses dissatisfaction with the exchange rate being used.,,"{""id"": ""chatcmpl-E4JKqFZqVfmyF3U3WmikOeF3uF9gg"", ""object"": ""chat.completion"", ""created"": 1784696344, ""model"": ""gpt-4o-mini-2024-07-18"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\n  \""predicted_label\"": \""exchange_rate\"",\n  \""confidence\"": 0.85,\n  \""rationale\"": \""The text discusses dissatisfaction with the exchange rate being used.\""\n}"", ""refusal"": null, ""annotations"": []}, ""logprobs"": null, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 1119, ""completion_tokens"": 38, ""total_tokens"": 1157, ""prompt_tokens_details"": {""cached_tokens"": 0, ""audio_tokens"": 0}, ""completion_tokens_details"": {""reasoning_tokens"": 0, ""audio_tokens"": 0, ""accepted_prediction_tokens"": 0, ""rejected_prediction_tokens"": 0}}, ""service_tier"": ""default"", ""system_fingerprint"": ""fp_07be26b212""}"
banking77_cost_sample_seed0_gpt-4o-mini_text_classification_v1_zero_shot_json,banking77,train,0,classification,banking77_train_54,,llm,gpt-4o-mini_temp0_rep0,gpt-4o-mini,0,text_classification_v1_zero_shot_json,0,cancel_transfer,cancel_transfer,0.85,True,1111,45,1156,0.00019365000000000002,,"The text indicates a need to reverse a transfer, which aligns with canceling a transfer.",,"{""id"": ""chatcmpl-E4JKtzNfhx0tHz7tsNueo5cbBe56Z"", ""object"": ""chat.completion"", ""created"": 1784696347, ""model"": ""gpt-4o-mini-2024-07-18"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\n  \""predicted_label\"": \""cancel_transfer\"",\n  \""confidence\"": 0.85,\n  \""rationale\"": \""The text indicates a need to reverse a transfer, which aligns with canceling a transfer.\""\n}"", ""refusal"": null, ""annotations"": []}, ""logprobs"": null, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 1111, ""completion_tokens"": 45, ""total_tokens"": 1156, ""prompt_tokens_details"": {""cached_tokens"": 0, ""audio_tokens"": 0}, ""completion_tokens_details"": {""reasoning_tokens"": 0, ""audio_tokens"": 0, ""accepted_prediction_tokens"": 0, ""rejected_prediction_tokens"": 0}}, ""service_tier"": ""default"", ""system_fingerprint"": ""fp_07be26b212""}"
banking77_cost_sample_seed0_gpt-4o-mini_text_classification_v1_zero_shot_json,banking77,train,0,classification,banking77_train_72,,llm,gpt-4o-mini_temp0_rep0,gpt-4o-mini,0,text_classification_v1_zero_shot_json,0,cash_withdrawal_charge,extra_charge_on_statement,0.85,False,1113,48,1161,0.00019575,,"The text indicates an unexpected fee charged, which aligns with the label for extra charges on statements.",,"{""id"": ""chatcmpl-E4JKuIAWNrvXHQFHogkfSyuBq4Ju4"", ""object"": ""chat.completion"", ""created"": 1784696348, ""model"": ""gpt-4o-mini-2024-07-18"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\n  \""predicted_label\"": \""extra_charge_on_statement\"",\n  \""confidence\"": 0.85,\n  \""rationale\"": \""The text indicates an unexpected fee charged, which aligns with the label for extra charges on statements.\""\n}"", ""refusal"": null, ""annotations"": []}, ""logprobs"": null, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 1113, ""completion_tokens"": 48, ""total_tokens"": 1161, ""prompt_tokens_details"": {""cached_tokens"": 0, ""audio_tokens"": 0}, ""completion_tokens_details"": {""reasoning_tokens"": 0, ""audio_tokens"": 0, ""accepted_prediction_tokens"": 0, ""rejected_prediction_tokens"": 0}}, ""service_tier"": ""default"", ""system_fingerprint"": ""fp_07be26b212""}"
banking77_cost_sample_seed0_gpt-4o-mini_text_classification_v1_zero_shot_json,banking77,train,0,classification,banking77_train_107,,llm,gpt-4o-mini_temp0_rep0,gpt-4o-mini,0,text_classification_v1_zero_shot_json,0,change_pin,change_pin,0.85,True,1123,41,1164,0.00019305,,"The text explicitly mentions changing a PIN, which aligns with the label.",,"{""id"": ""chatcmpl-E4JKwW4U4ECsWKOkNkWbfJjivB8II"", ""object"": ""chat.completion"", ""created"": 1784696350, ""model"": ""gpt-4o-mini-2024-07-18"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\n  \""predicted_label\"": \""change_pin\"",\n  \""confidence\"": 0.85,\n  \""rationale\"": \""The text explicitly mentions changing a PIN, which aligns with the label.\""\n}"", ""refusal"": null, ""annotations"": []}, ""logprobs"": null, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 1123, ""completion_tokens"": 41, ""total_tokens"": 1164, ""prompt_tokens_details"": {""cached_tokens"": 0, ""audio_tokens"": 0}, ""completion_tokens_details"": {""reasoning_tokens"": 0, ""audio_tokens"": 0, ""accepted_prediction_tokens"": 0, ""rejected_prediction_tokens"": 0}}, ""service_tier"": ""default"", ""system_fingerprint"": ""fp_07be26b212""}"
banking77_cost_sample_seed0_gpt-4o-mini_text_classification_v1_zero_shot_json,banking77,train,0,classification,banking77_train_137,,llm,gpt-4o-mini_temp0_rep0,gpt-4o-mini,0,text_classification_v1_zero_shot_json,0,verify_top_up,verify_top_up,0.8,True,1115,42,1157,0.00019245,,The text expresses confusion about the need to verify for a top-up.,,"{""id"": ""chatcmpl-E4JKyvLz9Dnl4bfb51bduNeIEJCyj"", ""object"": ""chat.completion"", ""created"": 1784696352, ""model"": ""gpt-4o-mini-2024-07-18"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\n  \""predicted_label\"": \""verify_top_up\"",\n  \""confidence\"": 0.8,\n  \""rationale\"": \""The text expresses confusion about the need to verify for a top-up.\""\n}"", ""refusal"": null, ""annotations"": []}, ""logprobs"": null, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 1115, ""completion_tokens"": 42, ""total_tokens"": 1157, ""prompt_tokens_details"": {""cached_tokens"": 0, ""audio_tokens"": 0}, ""completion_tokens_details"": {""reasoning_tokens"": 0, ""audio_tokens"": 0, ""accepted_prediction_tokens"": 0, ""rejected_prediction_tokens"": 0}}, ""service_tier"": ""default"", ""system_fingerprint"": ""fp_07be26b212""}"
banking77_cost_sample_seed0_gpt-4o-mini_text_classification_v1_zero_shot_json,banking77,train,0,classification,banking77_train_252,,llm,gpt-4o-mini_temp0_rep0,gpt-4o-mini,0,text_classification_v1_zero_shot_json,0,cash_withdrawal_not_recognised,compromised_card,0.9,False,1134,52,1186,0.0002013,,"The text indicates that the user's identity has been stolen and there are unauthorized charges, which relates to a compromised card.",,"{""id"": ""chatcmpl-E4JKzm8F2j8aDbUwartJ4MrrCtwWE"", ""object"": ""chat.completion"", ""created"": 1784696353, ""model"": ""gpt-4o-mini-2024-07-18"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\n  \""predicted_label\"": \""compromised_card\"",\n  \""confidence\"": 0.9,\n  \""rationale\"": \""The text indicates that the user's identity has been stolen and there are unauthorized charges, which relates to a compromised card.\""\n}"", ""refusal"": null, ""annotations"": []}, ""logprobs"": null, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 1134, ""completion_tokens"": 52, ""total_tokens"": 1186, ""prompt_tokens_details"": {""cached_tokens"": 0, ""audio_tokens"": 0}, ""completion_tokens_details"": {""reasoning_tokens"": 0, ""audio_tokens"": 0, ""accepted_prediction_tokens"": 0, ""rejected_prediction_tokens"": 0}}, ""service_tier"": ""default"", ""system_fingerprint"": ""fp_07be26b212""}"
banking77_cost_sample_seed0_gpt-4o-mini_text_classification_v1_zero_shot_json,banking77,train,0,classification,banking77_train_296,,llm,gpt-4o-mini_temp0_rep0,gpt-4o-mini,0,text_classification_v1_zero_shot_json,0,transaction_charged_twice,transaction_charged_twice,0.9,True,1111,46,1157,0.00019425,,The text indicates a payment issue where a transaction appears to be charged twice.,,"{""id"": ""chatcmpl-E4JL1Sfwpm6sGp7a9xwrnnn9XpGpv"", ""object"": ""chat.completion"", ""created"": 1784696355, ""model"": ""gpt-4o-mini-2024-07-18"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\n  \""predicted_label\"": \""transaction_charged_twice\"",\n  \""confidence\"": 0.9,\n  \""rationale\"": \""The text indicates a payment issue where a transaction appears to be charged twice.\""\n}"", ""refusal"": null, ""annotations"": []}, ""logprobs"": null, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 1111, ""completion_tokens"": 46, ""total_tokens"": 1157, ""prompt_tokens_details"": {""cached_tokens"": 0, ""audio_tokens"": 0}, ""completion_tokens_details"": {""reasoning_tokens"": 0, ""audio_tokens"": 0, ""accepted_prediction_tokens"": 0, ""rejected_prediction_tokens"": 0}}, ""service_tier"": ""default"", ""system_fingerprint"": ""fp_07be26b212""}"
banking77_cost_sample_seed0_gpt-4o-mini_text_classification_v1_zero_shot_json,banking77,train,0,classification,banking77_train_315,,llm,gpt-4o-mini_temp0_rep0,gpt-4o-mini,0,text_classification_v1_zero_shot_json,0,top_up_reverted,cancel_transfer,0.7,False,1107,46,1153,0.00019364999999999996,,"The text refers to reasons for cancellation, which aligns with the label for canceling a transfer.",,"{""id"": ""chatcmpl-E4JL4EHdU2RsnkdoDszS1ODTts0iU"", ""object"": ""chat.completion"", ""created"": 1784696358, ""model"": ""gpt-4o-mini-2024-07-18"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\n  \""predicted_label\"": \""cancel_transfer\"",\n  \""confidence\"": 0.7,\n  \""rationale\"": \""The text refers to reasons for cancellation, which aligns with the label for canceling a transfer.\""\n}"", ""refusal"": null, ""annotations"": []}, ""logprobs"": null, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 1107, ""completion_tokens"": 46, ""total_tokens"": 1153, ""prompt_tokens_details"": {""cached_tokens"": 0, ""audio_tokens"": 0}, ""completion_tokens_details"": {""reasoning_tokens"": 0, ""audio_tokens"": 0, ""accepted_prediction_tokens"": 0, ""rejected_prediction_tokens"": 0}}, ""service_tier"": ""default"", ""system_fingerprint"": ""fp_07be26b212""}"
banking77_cost_sample_seed0_gpt-4o-mini_text_classification_v1_zero_shot_json,banking77,train,0,classification,banking77_train_395,,llm,gpt-4o-mini_temp0_rep0,gpt-4o-mini,0,text_classification_v1_zero_shot_json,0,cash_withdrawal_not_recognised,compromised_card,0.85,False,1136,44,1180,0.00019679999999999999,,"The text indicates unauthorized access to the account, suggesting a compromised card situation.",,"{""id"": ""chatcmpl-E4JL5FiQ2BsplMzDrv1KGY2nih1ur"", ""object"": ""chat.completion"", ""created"": 1784696359, ""model"": ""gpt-4o-mini-2024-07-18"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\n  \""predicted_label\"": \""compromised_card\"",\n  \""confidence\"": 0.85,\n  \""rationale\"": \""The text indicates unauthorized access to the account, suggesting a compromised card situation.\""\n}"", ""refusal"": null, ""annotations"": []}, ""logprobs"": null, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 1136, ""completion_tokens"": 44, ""total_tokens"": 1180, ""prompt_tokens_details"": {""cached_tokens"": 0, ""audio_tokens"": 0}, ""completion_tokens_details"": {""reasoning_tokens"": 0, ""audio_tokens"": 0, ""accepted_prediction_tokens"": 0, ""rejected_prediction_tokens"": 0}}, ""service_tier"": ""default"", ""system_fingerprint"": ""fp_07be26b212""}"
banking77_cost_sample_seed0_gpt-4o-mini_text_classification_v1_zero_shot_json,banking77,train,0,classification,banking77_train_418,,llm,gpt-4o-mini_temp0_rep0,gpt-4o-mini,0,text_classification_v1_zero_shot_json,0,beneficiary_not_allowed,beneficiary_not_allowed,0.7,True,1107,46,1153,0.00019364999999999996,,"The text inquires about rules regarding beneficiaries, suggesting a concern related to beneficiary policies.",,"{""id"": ""chatcmpl-E4JL7EA4kQsYFfYRrSwTQf3pRtnDS"", ""object"": ""chat.completion"", ""created"": 1784696361, ""model"": ""gpt-4o-mini-2024-07-18"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\n  \""predicted_label\"": \""beneficiary_not_allowed\"",\n  \""confidence\"": 0.7,\n  \""rationale\"": \""The text inquires about rules regarding beneficiaries, suggesting a concern related to beneficiary policies.\""\n}"", ""refusal"": null, ""annotations"": []}, ""logprobs"": null, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 1107, ""completion_tokens"": 46, ""total_tokens"": 1153, ""prompt_tokens_details"": {""cached_tokens"": 0, ""audio_tokens"": 0}, ""completion_tokens_details"": {""reasoning_tokens"": 0, ""audio_tokens"": 0, ""accepted_prediction_tokens"": 0, ""rejected_prediction_tokens"": 0}}, ""service_tier"": ""default"", ""system_fingerprint"": ""fp_07be26b212""}"
