run_id,dataset_name,split,seed,task_type,example_id,difficulty_bucket,annotator_type,annotator_id,model_name,temperature,prompt_version,replicate_id,gold_label,predicted_label,confidence,correct,input_tokens,output_tokens,total_tokens,cost_usd,failure_category,rationale,notes,raw_response
twenty_newsgroups_cost_sample_seed0_gpt-4o-mini_text_classification_v1_zero_shot_json,twenty_newsgroups,train,0,classification,twenty_newsgroups_train_38,,llm,gpt-4o-mini_temp0_rep0,gpt-4o-mini,0,text_classification_v1_zero_shot_json,0,16,16,0.85,True,661,38,699,0.00012195,,The text discusses political issues related to gun control and legislation.,,"{""id"": ""chatcmpl-E4JUNhCYILiUhiW9SMSeKpsg6vtZI"", ""object"": ""chat.completion"", ""created"": 1784696935, ""model"": ""gpt-4o-mini-2024-07-18"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\n  \""predicted_label\"": \""16\"",\n  \""confidence\"": 0.85,\n  \""rationale\"": \""The text discusses political issues related to gun control and legislation.\""\n}"", ""refusal"": null, ""annotations"": []}, ""logprobs"": null, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 661, ""completion_tokens"": 38, ""total_tokens"": 699, ""prompt_tokens_details"": {""cached_tokens"": 0, ""audio_tokens"": 0}, ""completion_tokens_details"": {""reasoning_tokens"": 0, ""audio_tokens"": 0, ""accepted_prediction_tokens"": 0, ""rejected_prediction_tokens"": 0}}, ""service_tier"": ""default"", ""system_fingerprint"": ""fp_db286bd4bf""}"
twenty_newsgroups_cost_sample_seed0_gpt-4o-mini_text_classification_v1_zero_shot_json,twenty_newsgroups,train,0,classification,twenty_newsgroups_train_46,,llm,gpt-4o-mini_temp0_rep0,gpt-4o-mini,0,text_classification_v1_zero_shot_json,0,7,7,0.8,True,537,45,582,0.00010754999999999999,,"The text discusses cars, specifically the 300ZX turbo and Supra, which relates to automobiles.",,"{""id"": ""chatcmpl-E4JUPUlAX8C2YnvggIByhlYx7nGPl"", ""object"": ""chat.completion"", ""created"": 1784696937, ""model"": ""gpt-4o-mini-2024-07-18"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\n  \""predicted_label\"": \""7\"",\n  \""confidence\"": 0.8,\n  \""rationale\"": \""The text discusses cars, specifically the 300ZX turbo and Supra, which relates to automobiles.\""\n}"", ""refusal"": null, ""annotations"": []}, ""logprobs"": null, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 537, ""completion_tokens"": 45, ""total_tokens"": 582, ""prompt_tokens_details"": {""cached_tokens"": 0, ""audio_tokens"": 0}, ""completion_tokens_details"": {""reasoning_tokens"": 0, ""audio_tokens"": 0, ""accepted_prediction_tokens"": 0, ""rejected_prediction_tokens"": 0}}, ""service_tier"": ""default"", ""system_fingerprint"": ""fp_db286bd4bf""}"
twenty_newsgroups_cost_sample_seed0_gpt-4o-mini_text_classification_v1_zero_shot_json,twenty_newsgroups,train,0,classification,twenty_newsgroups_train_51,,llm,gpt-4o-mini_temp0_rep0,gpt-4o-mini,0,text_classification_v1_zero_shot_json,0,15,19,0.7,False,1244,42,1286,0.00021179999999999997,,"The text discusses themes related to religion and politics, particularly in a historical context.",,"{""id"": ""chatcmpl-E4JUQeFkBv1Wb8Z3vtqdHf31Ld3Jd"", ""object"": ""chat.completion"", ""created"": 1784696938, ""model"": ""gpt-4o-mini-2024-07-18"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\n  \""predicted_label\"": \""19\"",\n  \""confidence\"": 0.7,\n  \""rationale\"": \""The text discusses themes related to religion and politics, particularly in a historical context.\""\n}"", ""refusal"": null, ""annotations"": []}, ""logprobs"": null, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 1244, ""completion_tokens"": 42, ""total_tokens"": 1286, ""prompt_tokens_details"": {""cached_tokens"": 0, ""audio_tokens"": 0}, ""completion_tokens_details"": {""reasoning_tokens"": 0, ""audio_tokens"": 0, ""accepted_prediction_tokens"": 0, ""rejected_prediction_tokens"": 0}}, ""service_tier"": ""default"", ""system_fingerprint"": ""fp_db286bd4bf""}"
twenty_newsgroups_cost_sample_seed0_gpt-4o-mini_text_classification_v1_zero_shot_json,twenty_newsgroups,train,0,classification,twenty_newsgroups_train_134,,llm,gpt-4o-mini_temp0_rep0,gpt-4o-mini,0,text_classification_v1_zero_shot_json,0,14,12,0.3,False,540,41,581,0.0001056,,"The text mentions a NASA subdirectory, which relates to electronics and space.",,"{""id"": ""chatcmpl-E4JUS272wDf9yiPxFWqZJWbxVqcqX"", ""object"": ""chat.completion"", ""created"": 1784696940, ""model"": ""gpt-4o-mini-2024-07-18"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\n  \""predicted_label\"": \""12\"",\n  \""confidence\"": 0.3,\n  \""rationale\"": \""The text mentions a NASA subdirectory, which relates to electronics and space.\""\n}"", ""refusal"": null, ""annotations"": []}, ""logprobs"": null, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 540, ""completion_tokens"": 41, ""total_tokens"": 581, ""prompt_tokens_details"": {""cached_tokens"": 0, ""audio_tokens"": 0}, ""completion_tokens_details"": {""reasoning_tokens"": 0, ""audio_tokens"": 0, ""accepted_prediction_tokens"": 0, ""rejected_prediction_tokens"": 0}}, ""service_tier"": ""default"", ""system_fingerprint"": ""fp_db286bd4bf""}"
twenty_newsgroups_cost_sample_seed0_gpt-4o-mini_text_classification_v1_zero_shot_json,twenty_newsgroups,train,0,classification,twenty_newsgroups_train_166,,llm,gpt-4o-mini_temp0_rep0,gpt-4o-mini,0,text_classification_v1_zero_shot_json,0,17,17,0.85,True,811,46,857,0.00014925,,"The text discusses historical events related to the Middle East, specifically the conflict involving Arab and Jewish groups.",,"{""id"": ""chatcmpl-E4JUTgw8LVnfKutjNPenPR8k3SGFo"", ""object"": ""chat.completion"", ""created"": 1784696941, ""model"": ""gpt-4o-mini-2024-07-18"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\n  \""predicted_label\"": \""17\"",\n  \""confidence\"": 0.85,\n  \""rationale\"": \""The text discusses historical events related to the Middle East, specifically the conflict involving Arab and Jewish groups.\""\n}"", ""refusal"": null, ""annotations"": []}, ""logprobs"": null, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 811, ""completion_tokens"": 46, ""total_tokens"": 857, ""prompt_tokens_details"": {""cached_tokens"": 0, ""audio_tokens"": 0}, ""completion_tokens_details"": {""reasoning_tokens"": 0, ""audio_tokens"": 0, ""accepted_prediction_tokens"": 0, ""rejected_prediction_tokens"": 0}}, ""service_tier"": ""default"", ""system_fingerprint"": ""fp_db286bd4bf""}"
twenty_newsgroups_cost_sample_seed0_gpt-4o-mini_text_classification_v1_zero_shot_json,twenty_newsgroups,train,0,classification,twenty_newsgroups_train_360,,llm,gpt-4o-mini_temp0_rep0,gpt-4o-mini,0,text_classification_v1_zero_shot_json,0,15,15,0.85,True,1029,39,1068,0.00017774999999999998,,"The text discusses faith and beliefs in God, aligning with Christianity.",,"{""id"": ""chatcmpl-E4JUVEhcSNNh4qxq1IEZxaOP8f4fs"", ""object"": ""chat.completion"", ""created"": 1784696943, ""model"": ""gpt-4o-mini-2024-07-18"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\n  \""predicted_label\"": \""15\"",\n  \""confidence\"": 0.85,\n  \""rationale\"": \""The text discusses faith and beliefs in God, aligning with Christianity.\""\n}"", ""refusal"": null, ""annotations"": []}, ""logprobs"": null, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 1029, ""completion_tokens"": 39, ""total_tokens"": 1068, ""prompt_tokens_details"": {""cached_tokens"": 0, ""audio_tokens"": 0}, ""completion_tokens_details"": {""reasoning_tokens"": 0, ""audio_tokens"": 0, ""accepted_prediction_tokens"": 0, ""rejected_prediction_tokens"": 0}}, ""service_tier"": ""default"", ""system_fingerprint"": ""fp_db286bd4bf""}"
twenty_newsgroups_cost_sample_seed0_gpt-4o-mini_text_classification_v1_zero_shot_json,twenty_newsgroups,train,0,classification,twenty_newsgroups_train_402,,llm,gpt-4o-mini_temp0_rep0,gpt-4o-mini,0,text_classification_v1_zero_shot_json,0,10,10,0.8,True,548,42,590,0.00010740000000000001,,"The text discusses a hypothetical trade involving hockey teams, indicating a focus on hockey.",,"{""id"": ""chatcmpl-E4JUYIA7JuejsiZhvDctATrKiXU0a"", ""object"": ""chat.completion"", ""created"": 1784696946, ""model"": ""gpt-4o-mini-2024-07-18"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\n  \""predicted_label\"": \""10\"",\n  \""confidence\"": 0.8,\n  \""rationale\"": \""The text discusses a hypothetical trade involving hockey teams, indicating a focus on hockey.\""\n}"", ""refusal"": null, ""annotations"": []}, ""logprobs"": null, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 548, ""completion_tokens"": 42, ""total_tokens"": 590, ""prompt_tokens_details"": {""cached_tokens"": 0, ""audio_tokens"": 0}, ""completion_tokens_details"": {""reasoning_tokens"": 0, ""audio_tokens"": 0, ""accepted_prediction_tokens"": 0, ""rejected_prediction_tokens"": 0}}, ""service_tier"": ""default"", ""system_fingerprint"": ""fp_db286bd4bf""}"
twenty_newsgroups_cost_sample_seed0_gpt-4o-mini_text_classification_v1_zero_shot_json,twenty_newsgroups,train,0,classification,twenty_newsgroups_train_439,,llm,gpt-4o-mini_temp0_rep0,gpt-4o-mini,0,text_classification_v1_zero_shot_json,0,5,5,0.85,True,814,45,859,0.0001491,,The text discusses issues related to the X Window System and its implementation on a specific hardware platform.,,"{""id"": ""chatcmpl-E4JUaGemW45jjXEc1ULeaPm6gpYOf"", ""object"": ""chat.completion"", ""created"": 1784696948, ""model"": ""gpt-4o-mini-2024-07-18"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\n  \""predicted_label\"": \""5\"",\n  \""confidence\"": 0.85,\n  \""rationale\"": \""The text discusses issues related to the X Window System and its implementation on a specific hardware platform.\""\n}"", ""refusal"": null, ""annotations"": []}, ""logprobs"": null, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 814, ""completion_tokens"": 45, ""total_tokens"": 859, ""prompt_tokens_details"": {""cached_tokens"": 0, ""audio_tokens"": 0}, ""completion_tokens_details"": {""reasoning_tokens"": 0, ""audio_tokens"": 0, ""accepted_prediction_tokens"": 0, ""rejected_prediction_tokens"": 0}}, ""service_tier"": ""default"", ""system_fingerprint"": ""fp_db286bd4bf""}"
twenty_newsgroups_cost_sample_seed0_gpt-4o-mini_text_classification_v1_zero_shot_json,twenty_newsgroups,train,0,classification,twenty_newsgroups_train_473,,llm,gpt-4o-mini_temp0_rep0,gpt-4o-mini,0,text_classification_v1_zero_shot_json,0,5,5,0.7,True,534,45,579,0.0001071,,"The text discusses a potential alternative to XOpenDisplay, which relates to the X Window System.",,"{""id"": ""chatcmpl-E4JUcKsxb6UeaB7Q7hEX0k3F9WUN8"", ""object"": ""chat.completion"", ""created"": 1784696950, ""model"": ""gpt-4o-mini-2024-07-18"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\n  \""predicted_label\"": \""5\"",\n  \""confidence\"": 0.7,\n  \""rationale\"": \""The text discusses a potential alternative to XOpenDisplay, which relates to the X Window System.\""\n}"", ""refusal"": null, ""annotations"": []}, ""logprobs"": null, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 534, ""completion_tokens"": 45, ""total_tokens"": 579, ""prompt_tokens_details"": {""cached_tokens"": 0, ""audio_tokens"": 0}, ""completion_tokens_details"": {""reasoning_tokens"": 0, ""audio_tokens"": 0, ""accepted_prediction_tokens"": 0, ""rejected_prediction_tokens"": 0}}, ""service_tier"": ""default"", ""system_fingerprint"": ""fp_db286bd4bf""}"
twenty_newsgroups_cost_sample_seed0_gpt-4o-mini_text_classification_v1_zero_shot_json,twenty_newsgroups,train,0,classification,twenty_newsgroups_train_595,,llm,gpt-4o-mini_temp0_rep0,gpt-4o-mini,0,text_classification_v1_zero_shot_json,0,2,2,0.85,True,570,43,613,0.00011130000000000001,,"The text discusses a monitor and character sets, which relates to Microsoft Windows operating system.",,"{""id"": ""chatcmpl-E4JUetW2rX9AqaaVDEm3xBSNvlq2q"", ""object"": ""chat.completion"", ""created"": 1784696952, ""model"": ""gpt-4o-mini-2024-07-18"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\n  \""predicted_label\"": \""2\"",\n  \""confidence\"": 0.85,\n  \""rationale\"": \""The text discusses a monitor and character sets, which relates to Microsoft Windows operating system.\""\n}"", ""refusal"": null, ""annotations"": []}, ""logprobs"": null, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 570, ""completion_tokens"": 43, ""total_tokens"": 613, ""prompt_tokens_details"": {""cached_tokens"": 0, ""audio_tokens"": 0}, ""completion_tokens_details"": {""reasoning_tokens"": 0, ""audio_tokens"": 0, ""accepted_prediction_tokens"": 0, ""rejected_prediction_tokens"": 0}}, ""service_tier"": ""default"", ""system_fingerprint"": ""fp_db286bd4bf""}"
