run_id,dataset_name,split,seed,task_type,example_id,difficulty_bucket,annotator_type,annotator_id,model_name,temperature,prompt_version,replicate_id,gold_label,predicted_label,confidence,correct,input_tokens,output_tokens,total_tokens,cost_usd,failure_category,rationale,notes,raw_response
rotten_tomatoes_cost_sample_seed0_gpt-4o-mini_text_classification_v1_zero_shot_json,rotten_tomatoes,train,0,classification,rotten_tomatoes_train_55,,llm,gpt-4o-mini_temp0_rep0,gpt-4o-mini,0,text_classification_v1_zero_shot_json,0,neg,neg,0.85,True,207,40,247,5.5049999999999996e-05,,"The phrase describes the film negatively, indicating confusion and lack of direction.",,"{""id"": ""chatcmpl-E4JOm7LLoBk41UMpeA9dBhoUjD4eY"", ""object"": ""chat.completion"", ""created"": 1784696588, ""model"": ""gpt-4o-mini-2024-07-18"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\n  \""predicted_label\"": \""neg\"",\n  \""confidence\"": 0.85,\n  \""rationale\"": \""The phrase describes the film negatively, indicating confusion and lack of direction.\""\n}"", ""refusal"": null, ""annotations"": []}, ""logprobs"": null, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 207, ""completion_tokens"": 40, ""total_tokens"": 247, ""prompt_tokens_details"": {""cached_tokens"": 0, ""audio_tokens"": 0}, ""completion_tokens_details"": {""reasoning_tokens"": 0, ""audio_tokens"": 0, ""accepted_prediction_tokens"": 0, ""rejected_prediction_tokens"": 0}}, ""service_tier"": ""default"", ""system_fingerprint"": ""fp_30570f0196""}"
rotten_tomatoes_cost_sample_seed0_gpt-4o-mini_text_classification_v1_zero_shot_json,rotten_tomatoes,train,0,classification,rotten_tomatoes_train_86,,llm,gpt-4o-mini_temp0_rep0,gpt-4o-mini,0,text_classification_v1_zero_shot_json,0,neg,neg,0.85,True,194,43,237,5.49e-05,,"The phrase suggests a negative sentiment towards death, implying it is viewed as a relief.",,"{""id"": ""chatcmpl-E4JOo9f1PiT4E00suNE2mmxo8BvVr"", ""object"": ""chat.completion"", ""created"": 1784696590, ""model"": ""gpt-4o-mini-2024-07-18"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\n  \""predicted_label\"": \""neg\"",\n  \""confidence\"": 0.85,\n  \""rationale\"": \""The phrase suggests a negative sentiment towards death, implying it is viewed as a relief.\""\n}"", ""refusal"": null, ""annotations"": []}, ""logprobs"": null, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 194, ""completion_tokens"": 43, ""total_tokens"": 237, ""prompt_tokens_details"": {""cached_tokens"": 0, ""audio_tokens"": 0}, ""completion_tokens_details"": {""reasoning_tokens"": 0, ""audio_tokens"": 0, ""accepted_prediction_tokens"": 0, ""rejected_prediction_tokens"": 0}}, ""service_tier"": ""default"", ""system_fingerprint"": ""fp_13015c0152""}"
rotten_tomatoes_cost_sample_seed0_gpt-4o-mini_text_classification_v1_zero_shot_json,rotten_tomatoes,train,0,classification,rotten_tomatoes_train_107,,llm,gpt-4o-mini_temp0_rep0,gpt-4o-mini,0,text_classification_v1_zero_shot_json,0,neg,neg,0.85,True,205,39,244,5.415e-05,,"The text expresses disappointment with the ending, indicating a negative sentiment.",,"{""id"": ""chatcmpl-E4JOqptmnNwTrROtBncbwVFfOygrU"", ""object"": ""chat.completion"", ""created"": 1784696592, ""model"": ""gpt-4o-mini-2024-07-18"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\n  \""predicted_label\"": \""neg\"",\n  \""confidence\"": 0.85,\n  \""rationale\"": \""The text expresses disappointment with the ending, indicating a negative sentiment.\""\n}"", ""refusal"": null, ""annotations"": []}, ""logprobs"": null, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 205, ""completion_tokens"": 39, ""total_tokens"": 244, ""prompt_tokens_details"": {""cached_tokens"": 0, ""audio_tokens"": 0}, ""completion_tokens_details"": {""reasoning_tokens"": 0, ""audio_tokens"": 0, ""accepted_prediction_tokens"": 0, ""rejected_prediction_tokens"": 0}}, ""service_tier"": ""default"", ""system_fingerprint"": ""fp_50fe65a81f""}"
rotten_tomatoes_cost_sample_seed0_gpt-4o-mini_text_classification_v1_zero_shot_json,rotten_tomatoes,train,0,classification,rotten_tomatoes_train_215,,llm,gpt-4o-mini_temp0_rep0,gpt-4o-mini,0,text_classification_v1_zero_shot_json,0,neg,neg,0.8,True,197,41,238,5.4149999999999995e-05,,"The phrase suggests a lack of enthusiasm or effort, indicating a negative sentiment.",,"{""id"": ""chatcmpl-E4JOtuCzzwaIL74D83M2SdrWniRXe"", ""object"": ""chat.completion"", ""created"": 1784696595, ""model"": ""gpt-4o-mini-2024-07-18"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\n  \""predicted_label\"": \""neg\"",\n  \""confidence\"": 0.8,\n  \""rationale\"": \""The phrase suggests a lack of enthusiasm or effort, indicating a negative sentiment.\""\n}"", ""refusal"": null, ""annotations"": []}, ""logprobs"": null, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 197, ""completion_tokens"": 41, ""total_tokens"": 238, ""prompt_tokens_details"": {""cached_tokens"": 0, ""audio_tokens"": 0}, ""completion_tokens_details"": {""reasoning_tokens"": 0, ""audio_tokens"": 0, ""accepted_prediction_tokens"": 0, ""rejected_prediction_tokens"": 0}}, ""service_tier"": ""default"", ""system_fingerprint"": ""fp_73ac716e3e""}"
rotten_tomatoes_cost_sample_seed0_gpt-4o-mini_text_classification_v1_zero_shot_json,rotten_tomatoes,train,0,classification,rotten_tomatoes_train_237,,llm,gpt-4o-mini_temp0_rep0,gpt-4o-mini,0,text_classification_v1_zero_shot_json,0,neg,neg,0.9,True,200,37,237,5.22e-05,,The text expresses a negative sentiment towards the animation quality.,,"{""id"": ""chatcmpl-E4JOvW2ft8B8FY8oyJ6n71zPnYhW1"", ""object"": ""chat.completion"", ""created"": 1784696597, ""model"": ""gpt-4o-mini-2024-07-18"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\n  \""predicted_label\"": \""neg\"",\n  \""confidence\"": 0.9,\n  \""rationale\"": \""The text expresses a negative sentiment towards the animation quality.\""\n}"", ""refusal"": null, ""annotations"": []}, ""logprobs"": null, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 200, ""completion_tokens"": 37, ""total_tokens"": 237, ""prompt_tokens_details"": {""cached_tokens"": 0, ""audio_tokens"": 0}, ""completion_tokens_details"": {""reasoning_tokens"": 0, ""audio_tokens"": 0, ""accepted_prediction_tokens"": 0, ""rejected_prediction_tokens"": 0}}, ""service_tier"": ""default"", ""system_fingerprint"": ""fp_2e211216bb""}"
rotten_tomatoes_cost_sample_seed0_gpt-4o-mini_text_classification_v1_zero_shot_json,rotten_tomatoes,train,0,classification,rotten_tomatoes_train_257,,llm,gpt-4o-mini_temp0_rep0,gpt-4o-mini,0,text_classification_v1_zero_shot_json,0,neg,neg,0.9,True,216,47,263,6.0599999999999996e-05,,"The text expresses a strong negative sentiment towards the love story, describing it as ludicrous and insulting.",,"{""id"": ""chatcmpl-E4JOwr2J1QZQOHFTB2W9FtpTervIV"", ""object"": ""chat.completion"", ""created"": 1784696598, ""model"": ""gpt-4o-mini-2024-07-18"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\n  \""predicted_label\"": \""neg\"",\n  \""confidence\"": 0.9,\n  \""rationale\"": \""The text expresses a strong negative sentiment towards the love story, describing it as ludicrous and insulting.\""\n}"", ""refusal"": null, ""annotations"": []}, ""logprobs"": null, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 216, ""completion_tokens"": 47, ""total_tokens"": 263, ""prompt_tokens_details"": {""cached_tokens"": 0, ""audio_tokens"": 0}, ""completion_tokens_details"": {""reasoning_tokens"": 0, ""audio_tokens"": 0, ""accepted_prediction_tokens"": 0, ""rejected_prediction_tokens"": 0}}, ""service_tier"": ""default"", ""system_fingerprint"": ""fp_a23f63aa66""}"
rotten_tomatoes_cost_sample_seed0_gpt-4o-mini_text_classification_v1_zero_shot_json,rotten_tomatoes,train,0,classification,rotten_tomatoes_train_296,,llm,gpt-4o-mini_temp0_rep0,gpt-4o-mini,0,text_classification_v1_zero_shot_json,0,pos,pos,0.8,True,226,43,269,5.97e-05,,The text highlights positive aspects of the director's work and the film's social realism.,,"{""id"": ""chatcmpl-E4JOysS1tV4KSX8thmyWNci6n9hk8"", ""object"": ""chat.completion"", ""created"": 1784696600, ""model"": ""gpt-4o-mini-2024-07-18"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\n  \""predicted_label\"": \""pos\"",\n  \""confidence\"": 0.8,\n  \""rationale\"": \""The text highlights positive aspects of the director's work and the film's social realism.\""\n}"", ""refusal"": null, ""annotations"": []}, ""logprobs"": null, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 226, ""completion_tokens"": 43, ""total_tokens"": 269, ""prompt_tokens_details"": {""cached_tokens"": 0, ""audio_tokens"": 0}, ""completion_tokens_details"": {""reasoning_tokens"": 0, ""audio_tokens"": 0, ""accepted_prediction_tokens"": 0, ""rejected_prediction_tokens"": 0}}, ""service_tier"": ""default"", ""system_fingerprint"": ""fp_2e211216bb""}"
rotten_tomatoes_cost_sample_seed0_gpt-4o-mini_text_classification_v1_zero_shot_json,rotten_tomatoes,train,0,classification,rotten_tomatoes_train_333,,llm,gpt-4o-mini_temp0_rep0,gpt-4o-mini,0,text_classification_v1_zero_shot_json,0,neg,neg,0.85,True,204,39,243,5.4e-05,,"The statement expresses disappointment about the documentary, indicating a negative sentiment.",,"{""id"": ""chatcmpl-E4JOztWrHizAxT7Zo7ya4Zi0ipv1A"", ""object"": ""chat.completion"", ""created"": 1784696601, ""model"": ""gpt-4o-mini-2024-07-18"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\n  \""predicted_label\"": \""neg\"",\n  \""confidence\"": 0.85,\n  \""rationale\"": \""The statement expresses disappointment about the documentary, indicating a negative sentiment.\""\n}"", ""refusal"": null, ""annotations"": []}, ""logprobs"": null, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 204, ""completion_tokens"": 39, ""total_tokens"": 243, ""prompt_tokens_details"": {""cached_tokens"": 0, ""audio_tokens"": 0}, ""completion_tokens_details"": {""reasoning_tokens"": 0, ""audio_tokens"": 0, ""accepted_prediction_tokens"": 0, ""rejected_prediction_tokens"": 0}}, ""service_tier"": ""default"", ""system_fingerprint"": ""fp_1aec1bbdb8""}"
rotten_tomatoes_cost_sample_seed0_gpt-4o-mini_text_classification_v1_zero_shot_json,rotten_tomatoes,train,0,classification,rotten_tomatoes_train_382,,llm,gpt-4o-mini_temp0_rep0,gpt-4o-mini,0,text_classification_v1_zero_shot_json,0,neg,neg,0.85,True,195,50,245,5.9250000000000004e-05,,"The phrase 'drowns in sap' suggests a negative sentiment, indicating something is overly sweet or unappealing.",,"{""id"": ""chatcmpl-E4JP1x00fiF2PY5D19vFMofNDyZRc"", ""object"": ""chat.completion"", ""created"": 1784696603, ""model"": ""gpt-4o-mini-2024-07-18"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\n  \""predicted_label\"": \""neg\"",\n  \""confidence\"": 0.85,\n  \""rationale\"": \""The phrase 'drowns in sap' suggests a negative sentiment, indicating something is overly sweet or unappealing.\""\n}"", ""refusal"": null, ""annotations"": []}, ""logprobs"": null, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 195, ""completion_tokens"": 50, ""total_tokens"": 245, ""prompt_tokens_details"": {""cached_tokens"": 0, ""audio_tokens"": 0}, ""completion_tokens_details"": {""reasoning_tokens"": 0, ""audio_tokens"": 0, ""accepted_prediction_tokens"": 0, ""rejected_prediction_tokens"": 0}}, ""service_tier"": ""default"", ""system_fingerprint"": ""fp_30570f0196""}"
rotten_tomatoes_cost_sample_seed0_gpt-4o-mini_text_classification_v1_zero_shot_json,rotten_tomatoes,train,0,classification,rotten_tomatoes_train_448,,llm,gpt-4o-mini_temp0_rep0,gpt-4o-mini,0,text_classification_v1_zero_shot_json,0,pos,pos,0.8,True,198,37,235,5.19e-05,,The phrase suggests a positive evaluation of Williams' work.,,"{""id"": ""chatcmpl-E4JP3guftuLNksfp6JsxUoKJ16RQL"", ""object"": ""chat.completion"", ""created"": 1784696605, ""model"": ""gpt-4o-mini-2024-07-18"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\n  \""predicted_label\"": \""pos\"",\n  \""confidence\"": 0.8,\n  \""rationale\"": \""The phrase suggests a positive evaluation of Williams' work.\""\n}"", ""refusal"": null, ""annotations"": []}, ""logprobs"": null, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 198, ""completion_tokens"": 37, ""total_tokens"": 235, ""prompt_tokens_details"": {""cached_tokens"": 0, ""audio_tokens"": 0}, ""completion_tokens_details"": {""reasoning_tokens"": 0, ""audio_tokens"": 0, ""accepted_prediction_tokens"": 0, ""rejected_prediction_tokens"": 0}}, ""service_tier"": ""default"", ""system_fingerprint"": ""fp_469628dc88""}"
