dataset,strategy,budget,seed,downstream_model,embedding_model,macro_f1,accuracy,cost_scenario,cost_source,cost_source_url,cost_checked_at,human_cost_per_label,selection_cost_per_example,annotation_cost,selection_cost,total_cost,llm_label_accuracy,llm_label_macro_f1,llm_ece,llm_lari,model_name,temperature,prompt_version,replicate_id
rotten_tomatoes,llm_annotator,50,1,tfidf_logreg,,0.33377748167888077,0.501,low,not estimated,,,0.04,0.0,0.0,0.0,0.0,0.9,0.8927498927498927,0.06599999999999999,0.8338283998283998,gpt-4o-mini,0,text_classification_v1_zero_shot_json,0
rotten_tomatoes,llm_annotator,50,1,tfidf_logreg,,0.33377748167888077,0.501,base,not estimated,,,0.09519999999999999,0.0,0.0,0.0,0.0,0.9,0.8927498927498927,0.06599999999999999,0.8338283998283998,gpt-4o-mini,0,text_classification_v1_zero_shot_json,0
rotten_tomatoes,llm_annotator,50,1,tfidf_logreg,,0.33377748167888077,0.501,high,not estimated,,,0.42839999999999995,0.0,0.0,0.0,0.0,0.9,0.8927498927498927,0.06599999999999999,0.8338283998283998,gpt-4o-mini,0,text_classification_v1_zero_shot_json,0
rotten_tomatoes,llm_annotator,100,1,tfidf_logreg,,0.33377748167888077,0.501,low,not estimated,,,0.04,0.0,0.0,0.0,0.0,0.89,0.8826666666666667,0.052499999999999956,0.8363266666666667,gpt-4o-mini,0,text_classification_v1_zero_shot_json,0
rotten_tomatoes,llm_annotator,100,1,tfidf_logreg,,0.33377748167888077,0.501,base,not estimated,,,0.09519999999999999,0.0,0.0,0.0,0.0,0.89,0.8826666666666667,0.052499999999999956,0.8363266666666667,gpt-4o-mini,0,text_classification_v1_zero_shot_json,0
rotten_tomatoes,llm_annotator,100,1,tfidf_logreg,,0.33377748167888077,0.501,high,not estimated,,,0.42839999999999995,0.0,0.0,0.0,0.0,0.89,0.8826666666666667,0.052499999999999956,0.8363266666666667,gpt-4o-mini,0,text_classification_v1_zero_shot_json,0
rotten_tomatoes,llm_annotator,250,1,tfidf_logreg,,0.34775647994054704,0.505,low,not estimated,,,0.04,0.0,0.0,0.0,0.0,0.884,0.8814022345454844,0.08479999999999999,0.8066593250560273,gpt-4o-mini,0,text_classification_v1_zero_shot_json,0
rotten_tomatoes,llm_annotator,250,1,tfidf_logreg,,0.34775647994054704,0.505,base,not estimated,,,0.09519999999999999,0.0,0.0,0.0,0.0,0.884,0.8814022345454844,0.08479999999999999,0.8066593250560273,gpt-4o-mini,0,text_classification_v1_zero_shot_json,0
rotten_tomatoes,llm_annotator,250,1,tfidf_logreg,,0.34775647994054704,0.505,high,not estimated,,,0.42839999999999995,0.0,0.0,0.0,0.0,0.884,0.8814022345454844,0.08479999999999999,0.8066593250560273,gpt-4o-mini,0,text_classification_v1_zero_shot_json,0
rotten_tomatoes,llm_annotator,50,2,tfidf_logreg,,0.4873608881390983,0.529,low,not estimated,,,0.04,0.0,0.0,0.0,0.0,0.96,0.96,0.10500000000000004,0.8592,gpt-4o-mini,0,text_classification_v1_zero_shot_json,0
rotten_tomatoes,llm_annotator,50,2,tfidf_logreg,,0.4873608881390983,0.529,base,not estimated,,,0.09519999999999999,0.0,0.0,0.0,0.0,0.96,0.96,0.10500000000000004,0.8592,gpt-4o-mini,0,text_classification_v1_zero_shot_json,0
rotten_tomatoes,llm_annotator,50,2,tfidf_logreg,,0.4873608881390983,0.529,high,not estimated,,,0.42839999999999995,0.0,0.0,0.0,0.0,0.96,0.96,0.10500000000000004,0.8592,gpt-4o-mini,0,text_classification_v1_zero_shot_json,0
rotten_tomatoes,llm_annotator,100,2,tfidf_logreg,,0.4403308370683639,0.522,low,not estimated,,,0.04,0.0,0.0,0.0,0.0,0.94,0.9396135265700483,0.09549999999999997,0.8498804347826088,gpt-4o-mini,0,text_classification_v1_zero_shot_json,0
rotten_tomatoes,llm_annotator,100,2,tfidf_logreg,,0.4403308370683639,0.522,base,not estimated,,,0.09519999999999999,0.0,0.0,0.0,0.0,0.94,0.9396135265700483,0.09549999999999997,0.8498804347826088,gpt-4o-mini,0,text_classification_v1_zero_shot_json,0
rotten_tomatoes,llm_annotator,100,2,tfidf_logreg,,0.4403308370683639,0.522,high,not estimated,,,0.42839999999999995,0.0,0.0,0.0,0.0,0.94,0.9396135265700483,0.09549999999999997,0.8498804347826088,gpt-4o-mini,0,text_classification_v1_zero_shot_json,0
rotten_tomatoes,llm_annotator,250,2,tfidf_logreg,,0.5736793327154773,0.586,low,not estimated,,,0.04,0.0,0.0,0.0,0.0,0.94,0.9399529230917039,0.10039999999999998,0.8455816496132968,gpt-4o-mini,0,text_classification_v1_zero_shot_json,0
rotten_tomatoes,llm_annotator,250,2,tfidf_logreg,,0.5736793327154773,0.586,base,not estimated,,,0.09519999999999999,0.0,0.0,0.0,0.0,0.94,0.9399529230917039,0.10039999999999998,0.8455816496132968,gpt-4o-mini,0,text_classification_v1_zero_shot_json,0
rotten_tomatoes,llm_annotator,250,2,tfidf_logreg,,0.5736793327154773,0.586,high,not estimated,,,0.42839999999999995,0.0,0.0,0.0,0.0,0.94,0.9399529230917039,0.10039999999999998,0.8455816496132968,gpt-4o-mini,0,text_classification_v1_zero_shot_json,0
