dataset,strategy,budget,seed,downstream_model,embedding_model,macro_f1,accuracy,cost_scenario,cost_source,cost_source_url,cost_checked_at,human_cost_per_label,selection_cost_per_example,annotation_cost,selection_cost,total_cost,llm_label_accuracy,llm_label_macro_f1,llm_ece,llm_lari,model_name,temperature,prompt_version,replicate_id
financial_phrasebank,llm_annotator,50,1,tfidf_logreg,,0.2959545727083554,0.6225165562913907,low,not estimated,,,0.04,0.0,0.0,0.0,0.0,0.88,0.7995554497102484,0.07120000000000005,0.7426271016908786,gpt-4o-mini,0,text_classification_v1_zero_shot_json,0
financial_phrasebank,llm_annotator,50,1,tfidf_logreg,,0.2959545727083554,0.6225165562913907,base,not estimated,,,0.09519999999999999,0.0,0.0,0.0,0.0,0.88,0.7995554497102484,0.07120000000000005,0.7426271016908786,gpt-4o-mini,0,text_classification_v1_zero_shot_json,0
financial_phrasebank,llm_annotator,50,1,tfidf_logreg,,0.2959545727083554,0.6225165562913907,high,not estimated,,,0.42839999999999995,0.0,0.0,0.0,0.0,0.88,0.7995554497102484,0.07120000000000005,0.7426271016908786,gpt-4o-mini,0,text_classification_v1_zero_shot_json,0
financial_phrasebank,llm_annotator,100,1,tfidf_logreg,,0.45391792376589196,0.6777041942604857,low,not estimated,,,0.04,0.0,0.0,0.0,0.0,0.91,0.8846381490449288,0.09309999999999993,0.8022783373688459,gpt-4o-mini,0,text_classification_v1_zero_shot_json,0
financial_phrasebank,llm_annotator,100,1,tfidf_logreg,,0.45391792376589196,0.6777041942604857,base,not estimated,,,0.09519999999999999,0.0,0.0,0.0,0.0,0.91,0.8846381490449288,0.09309999999999993,0.8022783373688459,gpt-4o-mini,0,text_classification_v1_zero_shot_json,0
financial_phrasebank,llm_annotator,100,1,tfidf_logreg,,0.45391792376589196,0.6777041942604857,high,not estimated,,,0.42839999999999995,0.0,0.0,0.0,0.0,0.91,0.8846381490449288,0.09309999999999993,0.8022783373688459,gpt-4o-mini,0,text_classification_v1_zero_shot_json,0
financial_phrasebank,llm_annotator,250,1,tfidf_logreg,,0.5672629652042931,0.7196467991169978,low,not estimated,,,0.04,0.0,0.0,0.0,0.0,0.912,0.8852411551202849,0.09803999999999997,0.7984521122722922,gpt-4o-mini,0,text_classification_v1_zero_shot_json,0
financial_phrasebank,llm_annotator,250,1,tfidf_logreg,,0.5672629652042931,0.7196467991169978,base,not estimated,,,0.09519999999999999,0.0,0.0,0.0,0.0,0.912,0.8852411551202849,0.09803999999999997,0.7984521122722922,gpt-4o-mini,0,text_classification_v1_zero_shot_json,0
financial_phrasebank,llm_annotator,250,1,tfidf_logreg,,0.5672629652042931,0.7196467991169978,high,not estimated,,,0.42839999999999995,0.0,0.0,0.0,0.0,0.912,0.8852411551202849,0.09803999999999997,0.7984521122722922,gpt-4o-mini,0,text_classification_v1_zero_shot_json,0
financial_phrasebank,llm_annotator,50,2,tfidf_logreg,,0.25353397172822617,0.6136865342163356,low,not estimated,,,0.04,0.0,0.0,0.0,0.0,0.96,0.9433719433719433,0.15,0.8018661518661517,gpt-4o-mini,0,text_classification_v1_zero_shot_json,0
financial_phrasebank,llm_annotator,50,2,tfidf_logreg,,0.25353397172822617,0.6136865342163356,base,not estimated,,,0.09519999999999999,0.0,0.0,0.0,0.0,0.96,0.9433719433719433,0.15,0.8018661518661517,gpt-4o-mini,0,text_classification_v1_zero_shot_json,0
financial_phrasebank,llm_annotator,50,2,tfidf_logreg,,0.25353397172822617,0.6136865342163356,high,not estimated,,,0.42839999999999995,0.0,0.0,0.0,0.0,0.96,0.9433719433719433,0.15,0.8018661518661517,gpt-4o-mini,0,text_classification_v1_zero_shot_json,0
financial_phrasebank,llm_annotator,100,2,tfidf_logreg,,0.2835048678720445,0.6225165562913907,low,not estimated,,,0.04,0.0,0.0,0.0,0.0,0.93,0.9115884115884115,0.11749999999999994,0.8044767732267732,gpt-4o-mini,0,text_classification_v1_zero_shot_json,0
financial_phrasebank,llm_annotator,100,2,tfidf_logreg,,0.2835048678720445,0.6225165562913907,base,not estimated,,,0.09519999999999999,0.0,0.0,0.0,0.0,0.93,0.9115884115884115,0.11749999999999994,0.8044767732267732,gpt-4o-mini,0,text_classification_v1_zero_shot_json,0
financial_phrasebank,llm_annotator,100,2,tfidf_logreg,,0.2835048678720445,0.6225165562913907,high,not estimated,,,0.42839999999999995,0.0,0.0,0.0,0.0,0.93,0.9115884115884115,0.11749999999999994,0.8044767732267732,gpt-4o-mini,0,text_classification_v1_zero_shot_json,0
financial_phrasebank,llm_annotator,250,2,tfidf_logreg,,0.5729361815694546,0.7284768211920529,low,not estimated,,,0.04,0.0,0.0,0.0,0.0,0.944,0.9323062458477636,0.12860000000000002,0.8124116626317411,gpt-4o-mini,0,text_classification_v1_zero_shot_json,0
financial_phrasebank,llm_annotator,250,2,tfidf_logreg,,0.5729361815694546,0.7284768211920529,base,not estimated,,,0.09519999999999999,0.0,0.0,0.0,0.0,0.944,0.9323062458477636,0.12860000000000002,0.8124116626317411,gpt-4o-mini,0,text_classification_v1_zero_shot_json,0
financial_phrasebank,llm_annotator,250,2,tfidf_logreg,,0.5729361815694546,0.7284768211920529,high,not estimated,,,0.42839999999999995,0.0,0.0,0.0,0.0,0.944,0.9323062458477636,0.12860000000000002,0.8124116626317411,gpt-4o-mini,0,text_classification_v1_zero_shot_json,0
